Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
114		0.2995		0.5151		0.0000		0.5786		0.00014186
115		0.2975		0.5092		0.0000		0.5720		0.00013841
116		0.2944		0.5201		0.0000		0.5880		0.00013494
117		0.2959		0.5084		0.0000		0.5960		0.00013147
118		0.2901		0.5249		0.0000		0.5759		0.00012798
119		0.2911		0.5184		0.0000		0.5611		0.00012449
120		0.2905		0.5003		0.0000		0.5864		0.00012098
121		0.2908		0.5306		0.0000		0.5765		0.00011746
122		0.2878		0.4983		0.0000		0.5800		0.00011393
123		0.2855		0.5185		0.0000		0.5862		0.00011039
124		0.2905		0.5231		0.0000		0.5787		0.00010684
125		0.2835		0.4987		0.0000		0.5868		0.00010327
126		0.2816		0.5230		0.0000		0.5857		0.00009969
127		0.2819		0.5119		0.0000		0.5818		0.00009609
128		0.2809		0.5101		0.0000		0.5883		0.00009248
129		0.2810		0.5152		0.0000		0.5841		0.00008885
130		0.2781		0.5181		0.0000		0.5803		0.00008521
131		0.2777		0.5273		0.0000		0.5728		0.00008155
132		0.2771		0.5373		0.0000		0.5579		0.00007787
133		0.2774		0.5085		0.0000		0.5889		0.00007417
134		0.2751		0.4976		0.0000		0.5873		0.00007045
135		0.2729		0.5049		0.0000		0.5909		0.00006671
136		0.2733		0.5206		0.0000		0.5813		0.00006295
137		0.2718		0.5261		0.0000		0.5763		0.00005916
138		0.2697		0.5070		0.0000		0.5884		0.00005534
139		0.2689		0.4995		0.0000		0.5901		0.00005149
140		0.2707		0.5076		0.0000		0.5878		0.00004761
141		0.2693		0.5060		0.0000		0.5897		0.00004370
142		0.2673		0.4931		0.0000		0.5908		0.00003975
143		0.2660		0.5200		0.0000		0.5909		0.00003575
144		0.2645		0.5151		0.0000		0.5815		0.00003170
145		0.2648		0.5111		0.0000		0.5922		0.00002759
146		0.2645		0.5088		0.0000		0.5918		0.00002342
147		0.2634		0.5141		0.0000		0.5817		0.00001916
148		0.2628		0.5026		0.0000		0.5897		0.00001479
149		0.2616		0.5154		0.0000		0.5901		0.00001027
150		0.2617		0.5032		0.0000		0.5903		0.00000550
