Epoch		Train-loss		Test-loss		Train-IoU		Test-IoU		learningRate
114		0.2130		0.4158		0.0000		0.6141		0.00014186
115		0.2082		0.4547		0.0000		0.6185		0.00013841
116		0.2070		0.4439		0.0000		0.6261		0.00013494
117		0.2056		0.4304		0.0000		0.6207		0.00013147
118		0.2113		0.4311		0.0000		0.5995		0.00012798
119		0.2144		0.4175		0.0000		0.6154		0.00012449
120		0.2094		0.4442		0.0000		0.6159		0.00012098
121		0.2069		0.3943		0.0000		0.6407		0.00011746
122		0.2046		0.4131		0.0000		0.6376		0.00011393
123		0.2020		0.4277		0.0000		0.6466		0.00011039
124		0.1977		0.4417		0.0000		0.6467		0.00010684
125		0.2064		0.4201		0.0000		0.6387		0.00010327
126		0.2002		0.4139		0.0000		0.6437		0.00009969
127		0.1944		0.4602		0.0000		0.6357		0.00009609
128		0.1936		0.4590		0.0000		0.6457		0.00009248
129		0.1923		0.4510		0.0000		0.6479		0.00008885
130		0.1912		0.4552		0.0000		0.6493		0.00008521
131		0.1984		0.4023		0.0000		0.6224		0.00008155
132		0.1928		0.4518		0.0000		0.6432		0.00007787
133		0.1893		0.4593		0.0000		0.6390		0.00007417
134		0.1875		0.4244		0.0000		0.6320		0.00007045
135		0.1874		0.4209		0.0000		0.6506		0.00006671
136		0.1868		0.3980		0.0000		0.6393		0.00006295
137		0.1850		0.4400		0.0000		0.6515		0.00005916
138		0.1827		0.4462		0.0000		0.6516		0.00005534
139		0.1824		0.4301		0.0000		0.6512		0.00005149
140		0.1809		0.4466		0.0000		0.6557		0.00004761
141		0.1801		0.4457		0.0000		0.6423		0.00004370
142		0.1800		0.4547		0.0000		0.6540		0.00003975
143		0.1785		0.4355		0.0000		0.6588		0.00003575
144		0.1780		0.4575		0.0000		0.6546		0.00003170
145		0.1763		0.4687		0.0000		0.6579		0.00002759
146		0.1767		0.4559		0.0000		0.6537		0.00002342
147		0.1745		0.4714		0.0000		0.6486		0.00001916
148		0.1745		0.4666		0.0000		0.6567		0.00001479
149		0.1737		0.4623		0.0000		0.6582		0.00001027
150		0.1730		0.4776		0.0000		0.6560		0.00000550
